imdb_id,production_company
tt0799949,New Regency Productions
tt0425430,Screen Gems
tt0490084,Universal Pictures
tt0367959,Young Hannibal Productions
tt0477051,Dreamworks Pictures
tt0060168,Circle Productions Inc.
tt0139820,Daiei Studios
tt0469754,Zentropa Productions
tt0380268,Rakontur
tt0441774,Millennium Films
tt0382932,Walt Disney Pictures
tt0428541,24fps Productions
tt0377079,KSS
tt0055093,Rome Paris Films
tt0067595,Murakami-Wolf Productions
tt0401711,Victoires International
tt0469263,Warner Bros.
tt0432972,Film and Music Entertainment (F&ME)
tt0478024,Abba Movies Co. Ltd.
tt0056210,Compagnia Cinematografica Antonio Cervi
tt0482527,Icon Entertainment International
tt0066115,Twentieth Century Fox
tt0084861,AVCO Embassy Pictures
tt0396042,A. Film
tt0469062,Blue Omega Entertainment
tt0444182,Tessalit Productions
tt0406216,CTB Film Company
tt0450340,Rick Lashbrook Films
tt0379473,Stormcrow Entertainment
tt0027672,Daiichi Eiga
tt0425601,Alliance Atlantis Motion Picture Distribution
tt0259324,Columbia Pictures
tt0401997,Universal Pictures
tt0778661,Lions Gate Films
tt0758766,Castle Rock Entertainment
tt0481369,New Line Cinema
tt0499554,Twentieth Century Fox
tt0462200,Paramount Classics
tt0375785,Bella Films
tt0463903,Zhao Wei Films (I)
tt0077350,"Zespol Filmowy ""Pryzmat"""
tt0088983,Kadokawa Haruki Jimusho
tt0449121,Cactus Three
tt0476735,Avsar Film
tt0432402,The Weinstein Company
tt0075163,Coralta Cinematografica
tt0435680,Stealth Films
tt0063210,Arcola Pictures
tt0094057,Street Trash Joint Venture
tt0060586,Nikkatsu
tt0055399,Galatea Film
tt0052805,Amalgamated Productions
tt0067229,Jerry Gross Productions
tt0425112,Universal Pictures
tt0060287,Columbia Pictures
tt0078243,Shaw Brothers
tt0026663,Metro-Goldwyn-Mayer (MGM)
tt0053244,Société Nouvelle Pathé Cinéma
tt0424938,Goldmill Productions
tt0398883,Fandango
tt0465188,Rai Cinema
tt0320042,Alquimia Cinema
tt0036104,RKO Radio Pictures
tt0474622,BD Cine
tt0067047,Stella Film
tt0173714,Really Useful Films
tt0067647,Les Productions Artistes Associés
tt0386862,Komplizen Film
tt0435705,Paramount Pictures
tt0443456,Miramax
tt0399738,Gemini Films
tt0301555,Lost Boys of Sudan
tt0492466,Daylight Factory
tt0454776,Bristol Bay Productions
tt0264323,BloodWorks
tt0092226,Metro-Goldwyn-Mayer (MGM)
tt0094118,Atlantic Entertainment Group
tt0055858,Cinematografica Cervi
tt0120186,Counting Bodies Productions
tt0425379,Det Danske Filminstitut
tt0496436,Brightlight Pictures
tt0486946,Touchstone Pictures
tt0429277,Zyzzyx LLC
tt0420757,Media 8 Entertainment
tt0459929,Kinokompaniya Strana
tt0385842,Castelao Producciones
tt0088326,Twentieth Century Fox
tt0033253,The Samuel Goldwyn Company
tt0482629,The Ultimate Gift LLC
tt0416449,Warner Bros.
tt0475937,Castelao Producciones
tt0045943,Metro-Goldwyn-Mayer (MGM)
tt0028373,Universal Pictures
tt0039847,Universal International Pictures (UI)
tt0477095,BBC Films
tt0768212,New Line Cinema
tt0482088,Les Films Pelléas
tt0468492,Chungeorahm Film
tt0218379,Agav Hafakot
tt0468548,Shadow Distribution
tt0101725,Vision International
tt0054885,Ross Hunter Productions
tt0416508,HanWay Films
tt0458367,Lionsgate
tt0055506,Woodfall Film Productions
tt0433416,Fox Searchlight Pictures
tt0059303,Shochiku
tt0770772,Fox Searchlight Pictures
tt0429068,Cedar Partners
tt0052832,Pennebaker Productions
tt0465670,Momentum Pictures
tt0376650,DeAPlaneta
tt0477071,TriStar Pictures
tt0455760,Universal Pictures
tt0490204,Relativity Media
tt0475355,Cinered Internationale Filmproduktionsgesellschaft mbH & Co. 1. Beteiligungs KG
tt0822854,Paramount Pictures
tt0800069,Fox Atomic
tt0453556,4Kids Entertainment
tt0450450,Lenfilm Studio
tt0382765,April Films
tt0066413,RAI Radiotelevisione Italiana
tt0374089,Ibrus
tt0044105,Metro-Goldwyn-Mayer (MGM)
tt0444112,Thelma Films
tt0389557,Fu Works
tt0483578,Asahi Broadcasting Corporation (ABC)
tt0417614,Dreamland Motion Picture Company
tt0041870,Daiei Studios
tt0117214,MK2 Productions
tt0152438,Makhmalbaf Productions
tt0095385,Detour Filmproduction
tt0271210,Doubble Troubble Entertainment
tt0052809,Dena Productions
tt0314067,Domino Film
tt0033802,Columbia Pictures
tt0298082,Vertigo
tt0459605,Vinod Chopra Productions
tt0408318,Nimbus Film Productions
tt0095475,Hungarian Film Institute
tt0043643,RKO Radio Pictures
tt0250790,Boom Boom Productions
tt0428446,3 Ring Circus Films
tt0051055,Universal Pictures
tt0427470,Miramax
tt0445934,Dreamworks Pictures
tt0443723,Migma Film AB
tt0415023,Friland
tt0422774,Revolution Studios
tt0444682,Warner Bros.
tt0476995,C.O.R.E. Digital Pictures
tt0396555,Walt Disney Animation Studios
tt0419434,AHC Productions
tt0076584,Film Concorde
tt0479537,Icon Productions
tt0023960,RKO Radio Pictures
tt0448134,DNA Films
tt0025335,Fox Film Corporation
tt0424908,Sidney Kimmel Entertainment
tt0424338,Gaumont
tt0462338,Miramax
tt0042792,Twentieth Century Fox
tt0421974,Mandarin Films
tt0072037,Dean Film
tt0133170,Fuji Television Network
tt0493247,Gonzo
tt0455957,The Saul Zaentz Company
tt0457433,Revolution Studios
tt0486822,Dreamworks Pictures
tt0446013,Twentieth Century Fox
tt0455326,Adult Swim
tt0039735,David L. Loew-Albert Lewin
tt0078326,First Artists
tt0066491,Época Films
tt0492481,Eden Wurmfeld Films
tt0376196,GreeneStreet Films
tt0780595,Chicago Pictures
tt0794374,Centre National du Cinéma et de l'Image Animée
tt0064482,Emile de Antonio Productions
tt0070351,Newman-Foreman Company
tt0450188,Légende Films
tt0070557,"Zespol Filmowy ""Pryzmat"""
tt0460812,Sidney Kimmel Entertainment
tt0105242,Scotti Brothers Pictures (I)
tt0445946,Millennium Films
tt0488120,New Line Cinema
tt0488085,British Pathé
tt0835787,B.O.M. Film Productions Co.
tt0039840,Walter Wanger Productions
tt0099812,Blaine and Blake Ltd.
tt0452702,Screen Gems
tt0156843,Atomic Productions Inc.
tt0103793,Bernard Lang
tt0419843,Castle Rock Entertainment
tt0427089,Confetti Productions Ltd.
tt0033530,Columbia Pictures
tt0453451,Universal Pictures
tt0451070,
tt0419420,Element Films
tt0435670,Hollywood Pictures
tt0772178,Jizzy Entertainment
tt0443473,Lionsgate
tt0413300,Columbia Pictures
tt0338216,Warner Bros.
tt0042490,Wallis-Hazen
tt0436460,Foundation Entertainment
tt0464038,Shochiku
tt0856008,SW Productions
tt0320194,Centrul National al Cinematografiei (CNC)
tt0432290,Gigantic Pictures
tt0495596,Buena Vista Home Entertainment
tt0041958,Twentieth Century Fox
tt0095583,Shapiro-Glickenhaus Entertainment
tt0756729,Black & White Productions
tt0486028,MovieRoom Productions
tt0460505,Cinémaginaire Inc.
tt0469897,Dirty Rice
tt0458364,The Weinstein Company
tt0403692,Mirashin Korea
tt0851578,Madhouse
tt0472268,ContentFilm International
tt0027067,RKO Radio Pictures
tt0043540,Twentieth Century Fox
tt0477731,Anna Sanders Films
tt0471030,Advanced Party Scheme
tt0088678,Atlantic
tt0363303,Bac Films
tt0409904,Bazelevs Production
tt0480025,Warp Films
tt0430772,Film Unlimited
tt0491747,Foundry Films
tt0478311,Universal Pictures
tt0427327,New Line Cinema
tt0478337,Anna Lena Films
tt0085211,Golden Harvest Company
tt0463854,Fox Atomic
tt0791304,Morgan Creek Entertainment
tt0800003,Sleeping Marmots Production
tt0087578,Golden Harvest Company
tt0762111,Firelight Media Inc.
tt0023382,Metro-Goldwyn-Mayer (MGM)
tt0040221,Enterprise Productions
tt0805185,Abnormal Pictures
tt0413267,DreamWorks
tt0907657,Bórd Scannán na hÉireann
tt0470705,Lions Gate Films
tt0780571,Metro-Goldwyn-Mayer (MGM)
tt0389328,Mandate Pictures
tt0441007,Elevation Filmworks
tt0444628,HDNet Films
tt0043778,Mid Century Film Productions
tt0874423,
tt0497137,Joy Fund
tt0482930,Mandarin Films Distribution
tt0494222,New Zealand Film Commission
tt0411061,Millennium Films
tt0052861,Dino de Laurentiis Cinematografica
tt0455362,Film Afrika Worldwide
tt0499455,FaceFilm
tt0460740,Left Turn Films
tt0496806,Warner Bros.
tt0465203,Eskwad
tt0450680,3B Productions
tt0466399,Adelaide Film Festival
tt0450843,120 Films
tt0177242,Boje Buck Produktion
tt0104352,Toho Company
tt0113187,Toho Company
tt0101962,Toho Company
tt0035937,RKO Radio Pictures
tt0036807,RKO Radio Pictures
tt0299937,Toei Tokyo
tt0472259,Pin Hole Productions LLC
tt0498353,Lionsgate
tt0032981,Paramount Pictures
tt0842929,MK2 Productions
tt0079946,Nat and Patrick Wachsberger Productions
tt0423294,Columbia Pictures
tt0486576,Twentieth Century Fox
tt0479500,Warner Bros.
tt0457572,Lions Gate Films
tt0484113,Courage Mon Amour
tt0487092,Hewitt Group
tt1028528,Dimension Films
tt0046248,Three Dimension Pictures
tt0462504,Metro-Goldwyn-Mayer (MGM)
tt0032264,Twentieth Century Fox
tt0027189,Howard Productions (II)
tt0405163,First Look International
tt0473709,The TV Set Holding Company
tt0449851,Gaumont
tt0031235,Warner Bros.
tt0407998,Kintop Pictures
tt0461694,Kordes & Kordes Film GmbH
tt0347016,Zentropa Entertainments
tt0062038,Horizon Pictures (II)
tt0463486,Alicéléo
tt0486480,CMC Entertainment
tt0414931,Media Asia Films
tt0989000,Midnight Kiss Productions (II)
tt0049531,Filmsonor
tt0796212,Media Asia Films
tt0062864,
tt0046511,Italia Film
tt0105508,American Playhouse
tt0119040,Anda Film
tt0047152,Dena Productions
tt0089715,Metro-Goldwyn-Mayer (MGM)
tt0070188,Cinévision Ltée
tt0217894,Definitive Films
tt0100851,DD Productions
tt0101324,British Broadcasting Corporation (BBC)
tt0050567,Walt Disney Productions
tt0103640,Leucadia Film Corporation
tt0473360,Milkshake Films
tt0086366,Paramount Pictures
tt0064855,Herald Productions (II)
tt0446055,Break Thru Films
tt0386032,Dog Eat Dog Films
tt0314524,Happy End Filmproduction AB
tt0488953,Oscilloscope
tt0049829,Metro-Goldwyn-Mayer (MGM)
tt0031619,Edward Small Productions
tt0829459,Paramount Vantage
tt0450385,Dimension Films
tt0795368,Sidney Kimmel Entertainment
tt0432264,Goalpost Pictures
tt0085678,City Films
tt0337978,Twentieth Century Fox
tt0762114,Warner Bros.
tt0765447,Hart Sharp Entertainment
tt0413099,Universal Pictures
tt0418279,Dreamworks Pictures
tt0374563,Captivity Productions
tt0373889,Warner Bros.
tt0762107,Universal Pictures
tt0057878,Pennebaker Productions
tt0071824,Batjac Productions
tt0089572,David Foster Productions
tt0109195,Performance Pictures Inc.
tt0091427,Bo Ho Film Company Ltd.
tt0837106,AMC Pictures
tt0446687,ContentFilm
tt0432289,El Camino Pictures
tt0042286,Twentieth Century Fox
tt0469689,Element Films
tt0498311,Magic Head Film Production Co.
tt0052005,Warner Bros.
tt0832903,Foundry Films
tt0445922,Revolution Studios
tt0772157,HDNet Films
tt0443455,The Film Company
tt0065037,Boardwalk Productions
tt0090315,Meltdown Productions
tt0020815,First National Pictures
tt0026643,Paramount Pictures
tt0342882,ARTE
tt0796314,Kibble Productions
tt0398963,Day Dreamer Films
tt0457308,Bold Films
tt0787475,Paramount Pictures
tt0486655,Paramount Pictures
tt0058383,Metro-Goldwyn-Mayer (MGM)
tt0785077,Ascendant Pictures
tt0461703,Lionsgate
tt0462538,Twentieth Century Fox
tt0897361,360 Pictures
tt0481141,Castle Rock Entertainment
tt0467110,Have No Fear Productions
tt0423977,Metro-Goldwyn-Mayer (MGM)
tt0458522,Nuyorican Productions
tt0440963,Universal Pictures
tt0804452,Avi Arad & Associates
tt0054286,Shochiku
tt0439810,
tt0778784,Fidélité Productions
tt0796375,Carol Baum Productions
tt0430768,Cut and Paste Films
tt0456630,Entertainment Farm (EF)
tt0478116,Teddy Bear Films Inc.
tt0362225,Trésor Films
tt0890882,Blind Spot Pictures Oy
tt0024353,RKO Radio Pictures
tt0402906,Ceská Televize
tt0809407,42 Km Film
tt0069095,Delta
tt0088242,United Artists
tt0056112,Edward Small Productions
tt0448927,Total Entertainment
tt0077904,Mid-America Pictures
tt0043567,Sandrews
tt0829482,Columbia Pictures
tt0488508,Visionbox Pictures
tt0808331,ATO Pictures
tt0796368,Sidney Kimmel Entertainment
tt0434292,Reposado Producciones
tt0760187,Coquette Productions
tt0040242,Metro-Goldwyn-Mayer (MGM)
tt0432325,"BKM, kulturelle Filmförderung des Bundes"
tt0431979,Why Not Productions
tt0060794,F.U.L. Films
tt0775566,SenArt Films
tt0416185,Phoenix Pictures
tt0825225,American Pastime
tt0412535,Mandarin Films
tt0796335,Fidélité Productions
tt0293564,New Line Cinema
tt0103595,Geffen Pictures
tt0462396,Dino De Laurentiis Company
tt0057622,Sonnis
tt0424823,Rogue Pictures
tt0815244,Morgan Creek Entertainment
tt0431197,Universal Pictures
tt0486051,Blueprint Pictures
tt0477078,B&W Films
tt0462244,TriStar Pictures
tt0427392,Warner Bros.
tt0499556,Lionsgate
tt0775488,New Deal Productions
tt0489237,The Weinstein Company
tt0473700,Black Diamond Pictures
tt0373883,Dimension Films
tt0804461,Twentieth Century Fox
tt0841044,Polaris Film Production & Finance
tt0039220,Associated British Picture Corporation (ABPC)
tt0074740,Uranos Cinematografica
tt0061636,Produzioni Europee Associate (PEA)
tt0063293,Produzioni Europee Associate (PEA)
tt0923752,LargeLab
tt0804540,EuropaCorp
tt0437857,Glen Echo Entertainment
tt0036497,Walt Disney Pictures
tt0784972,Carsey-Werner Company
tt0445935,Möbius Entertainment
tt0810988,Destination Films
tt0059106,Hammer Films
tt0792965,Hirsch
tt0484111,Good Night Productions
tt0069697,Capital Films
tt0462721,
tt1077258,Dimension Films
tt0381849,Lionsgate
tt0465602,New Line Cinema
tt0811106,City Lights Pictures
tt0040737,Lux Film
tt0401420,Industry Entertainment
tt0783233,Universal Pictures
tt0800022,Alterian
tt1093842,Buffalo Gal Pictures
tt0454931,23/5 Filmproduktion GmbH
tt1032846,Mobra Films
tt0912593,Red Envelope Entertainment
tt0476964,Warner Bros.
tt0478134,Warner Independent Pictures (WIP)
tt0466839,Bauer Martinez Studios
tt0023940,Paramount Pictures
tt0465436,Australian Film Finance Corporation (AFFC)
tt0469184,Konwiser Brothers
tt0455782,Intermedia
tt0765443,Kudos Film and Television
tt0246405,British Screen Productions
tt0283503,Cataland Films
tt0492499,Submarine Entertainment
tt0079182,Imamura Productions
tt0831888,Aniplex
tt0925248,Discovery Films
tt0483812,RedBone Films
tt0452643,EuropaCorp
tt0480269,Cinemavault
tt0473188,Millennium Films
tt0498120,Soudaine Compagnie
tt0048182,Twentieth Century Fox
tt0432021,Screen Gems
tt0419984,New Line Cinema
tt0452625,Lionsgate
tt0758758,Paramount Vantage
tt0492956,Walt Disney Pictures
tt0800027,GreeneStreet Films
tt0486640,Boll Kino Beteiligungs GmbH & Co. KG
tt0484562,Twentieth Century Fox
tt0408839,Dreamworks Pictures
tt0480242,Touchstone Pictures
tt0838221,Fox Searchlight Pictures
tt0498399,Columbia Pictures
tt0414055,Universal Pictures
tt0465538,Samuels Media
tt0857265,Sony Pictures Classics
tt0805564,Metro-Goldwyn-Mayer (MGM)
tt0389722,Columbia Pictures
tt0804522,Anonymous Content
tt0469623,Dreamworks Pictures
tt0831884,Focus Features
tt0452623,Miramax
tt0790804,Fox Atomic
tt0758798,Darius Films
tt0486572,Dog Problem LLC
tt0425395,Garlin Pictures
tt0466664,Ealing Studios
tt0480011,UK Film Council
tt0498097,Pyramide Films
tt0054745,Argos Films
tt0042281,Warner Bros.
tt0059496,Hammer Films
tt0360323,Suzanne DeLaurentiis Productions
tt0758732,United King Films
tt0446298,Civic Duty Productions
tt0756672,Chatzpah Films
tt0762110,Entre Chien et Loup
tt0464061,Squared Foot Productions
tt0049004,Twentieth Century Fox
tt0449018,The Final Season
tt0808417,2.4.7. Films
tt0421082,Becker Films
tt0866437,Mockingbird Pictures
tt0454457,"""Ulitka"" Studio"
tt0355611,Maipo Film
tt0316599,Daiei
tt0356201,Otto Desenhos Animados
tt0765451,Cinegram
tt0758771,Pathe Productions
tt0053666,Paris Film
tt0454864,Antidote Films (I)
tt0494834,Rhombus Media
tt0067402,Universal Pictures
tt0036692,Universal Pictures
tt0391229,3 Arts Entertainment
tt0961117,Persistence of Vision Productions
tt0779982,New Zealand Film Commission
tt0880502,Anka Film
tt0906108,Lions Gate Films
tt0890870,Twisted Pictures
tt0780534,Millennium Films
tt0912583,Atticus Group
tt0210302,Sedic
tt0023236,Action Pictures
tt0079871,Boyd's Company
tt0081494,Shaw Brothers
tt0446752,New Line Cinema
tt0034162,Warner Bros.
tt0094238,Swan Film Production A/S
tt0821470,Weyunaegang Productions
tt0912592,A&E IndieFilms
tt0094641,Compañía de Aventuras Comerciales
tt0817225,CJ Entertainment
tt0041786,Walter Wanger Productions
tt0861739,Zazen Produções
tt0857355,Gullane
tt0388182,Millennium Films
tt0415965,New Line Cinema
tt0780583,Imageworks Entertainment International
tt0108593,Golden Harvest Company
tt0428212,All Souls Day Inc.
tt0357585,Sci-Fi Productions
tt0079278,Triple Play Productions
tt0389790,DreamWorks Animation
tt0444778,EuropaCorp
tt0292963,Capitol Films
tt0401383,Pathé
tt0477348,Paramount Vantage
tt0219171,Cinerenta Medienbeteiligungs KG
tt0799934,New Line Cinema
tt0496328,Power Up Films
tt0790706,Shoot the Moon Productions
tt0039402,Argosy Pictures
tt0439123,Nord-Ouest Films
tt0426931,Warner Bros.
tt0072195,North American Star System
tt0026267,Paul Malvern Productions
tt0047985,Paramount Pictures
tt0445336,4 1/2 Film
tt0756683,Falling Sky Entertainment
tt0856052,Tube Pictures
tt0063060,Universal Pictures
tt0891527,Metro-Goldwyn-Mayer (MGM)
tt0486583,Warner Bros.
tt0442933,Paramount Pictures
tt0457419,Mandate Pictures
tt0484740,New Line Cinema
tt0405336,Universal Pictures
tt0283337,Epidemic Films
tt0065391,Antiteater-X-Film
tt0044789,Associated Players & Producers
tt0494199,5ive Girls Films
tt0822849,Malpaso Productions
tt0988102,Crescendo Productions
tt0425094,Strata Productions
tt0284363,AQS
tt0027087,Paul Malvern Productions
tt0878695,The Lab of Madness
tt0780608,Anonymous Content
tt0995829,Historias Cinematograficas Cinemania
tt0044072,Deputy
tt0792966,Gaumont
tt0884328,Dimension Films
tt0461770,Walt Disney Pictures
tt0465494,Twentieth Century Fox
tt0937375,Facilitator Films
tt0804516,P2 Productions
tt0211933,The Weinstein Company
tt0385752,New Line Cinema
tt0480249,Warner Bros.
tt0952640,Fox 2000 Pictures
tt0296881,Take One Productions
tt0757361,Scott Rudin Productions
tt0368794,Killer Films
tt0103805,Capitol Films
tt0034182,Paramount Pictures
tt0775529,Fox Searchlight Pictures
tt0464141,MEDIA Programme of the European Union
tt0034272,Alexander Korda Films
tt0467406,Fox Searchlight Pictures
tt0438859,Banana Films
tt0051093,Shochiku
tt0762117,Trueworks
tt0765120,Block 2 Pictures
tt0064816,Société Nouvelle de Cinématographie (SNC)
tt0413879,Cake Productions Inc.
tt0381392,Gemini Films
tt0362538,Rockville Pictures Inc.
tt0141716,World of Wonder Productions
tt0396190,Audley Films LLP
tt0775438,FBN Productions
tt0758784,Cinetic Media
tt0937237,HDNet Films
tt0830968,
tt0912580,Break Thru Films
tt0462579,Shrinkwrap
tt0819354,Rick Ray Films
tt0847817,Veer
tt0425236,Wild Bunch
tt0433398,A Fire in the Lake
tt1029172,Youngheart Entertainment
tt0825232,Warner Bros.
tt0977649,Duopoly
tt0036641,Warner Bros.
tt0419887,Dreamworks Pictures
tt0070085,Toei Company
tt0424789,AlphaVille Pictures Copenhagen
tt0810823,Odyssey Entertainment
tt0439511,Five Points Media
tt0456121,Toho Company
tt0489664,Icon Productions
tt0058564,Lux Film
tt0479289,Et Cetera Films
tt0443527,San Francisco Independent Cinema
tt0101595,Film Four International
tt0473356,Bauer Martinez Studios
tt0448154,Carolina Films
tt0477139,No Matter Pictures
tt0478829,Vitusfilm GmbH
tt0460721,Four Act Films
tt0408236,Dreamworks Pictures
tt0465234,Walt Disney Pictures
tt0855824,Centre National du Cinéma et de l'Image Animée
tt0067958,Neoplanta Film
tt0472062,Universal Pictures
tt0070825,Batjac Productions
tt0758730,Twentieth Century Fox
tt0841046,Apatow Productions
tt0417056,Pledge This Holdings
tt0450972,BBC Films
tt0960790,SevenPictures Film
tt0102789,Home Box Office (HBO)
